ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Object_cause_8,Agent_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_3j89t3UsGpaBFCb,Default Response Set,Anonymous,,,,0,1/19/2017 15:53,1/19/2017 15:59,1,1,1,1,1,5.319,20.975,23.492,2,,The pencil could have broken and gotten jammed in the machine. It is also possible that the student who needed the pencil to take a test would have gotten that last pencil instead.,12.691,292.147,292.713,4,18,0,50,1,1,,1,1,,1,27,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_32RaaEHXVx6Qxl3,Default Response Set,Anonymous,,,,0,1/19/2017 15:57,1/19/2017 16:01,1,1,1,1,1,0,0,65.218,0,"I guess if the professor had brought his own pencils he wouldn't have to take a pencil from the machine. Also, if he did not take one of the pencils then one of the students would have one for taking the test.",,14.539,60.477,60.872,2,18,20,20,1,1,,,1,,1,30,1,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1GHpO6eBEyU83nx,Default Response Set,Anonymous,,,,0,1/19/2017 15:58,1/19/2017 16:01,1,1,1,1,1,0,0,60.726,0,"The student would of been able to get a pencil for the test.  Since Professor Smith took the last one, the student could not get a pencil.  ",,1.371,1.371,60.664,1,19,1,19,1,,1,1,1,,2,50,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3M6yJZyVXTic8U3,Default Response Set,Anonymous,,,,0,1/19/2017 16:01,1/19/2017 16:05,1,1,1,1,1,0,0,36.997,0,,"If the red lever didn't produce a pencil, then the professor and the student both would be frantically left looking for one. Instead of just one person being out a pencil, it would be two people. So, the scenario would have been worse for both people, and not just one.",3.351,4.053,50.573,2,17,44,60,,,1,1,,,2,23,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_UgLXxP6yMkcvgw9,Default Response Set,Anonymous,,,,0,1/19/2017 15:59,1/19/2017 16:06,1,1,1,1,1,30.503,38.354,39.506,4,"If Professor Smith had decided to use a pen instead of a pencil, he would not have taken the last pencil. If he had decided to not need a pencil, the student who needed it would have gotten it.",,44.462,172.461,174.2,32,18,1,1,1,1,,1,1,,2,44,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2rGi1r9g6Be8w9h,Default Response Set,Anonymous,,,,0,1/19/2017 15:59,1/19/2017 16:06,1,1,1,1,1,0,0,142.67,0,"Professor Smith could have brought a pencil from home instead of taking a pencil from the vending machine. Or he could have used the pencil the assistant had when the assistant was done. Therefore, the student would have had access to a pencil for the test.",,24.957,24.957,118.027,1,18,1,40,1,1,,1,1,,2,42,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3JIWy78EHjQEGOY,Default Response Set,Anonymous,,,,0,1/19/2017 16:03,1/19/2017 16:06,1,1,1,1,1,0,0,64.295,0,,If it would have not produced a pencil than a pencil would still be left. Than the student would have gotten a chance to retrieve that pencil.,18.324,18.324,59.265,1,18,0,0,1,1,,1,1,,2,27,2,,1,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_ROIho23VsPKceD7,Default Response Set,Anonymous,,,,0,1/19/2017 16:03,1/19/2017 16:07,1,1,1,1,1,0,0,104.748,0,"Professor Smith could have decided to not take a pencil from the vending machine. As a result, the student who came afterwards would have gotten the pencil that they desperately need. ",,7.306,46.581,49.217,2,18,0,0,1,1,,1,1,,1,26,2,,1,1,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_57Nqvj99WJENuId,Default Response Set,Anonymous,,,,0,1/19/2017 16:05,1/19/2017 16:08,1,1,1,1,1,0,0,48.452,0,"Professor Smith could have not yet been told about the vending machine and so when he did not have a pencil, he decided to just use a pen. If Professor Smith had not taken a pencil, then the student would have been able to get a pencil for his test.",,14.591,61.133,93.322,3,18,11,50,1,1,,1,1,,2,23,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_0MPmGn5lHFJT9oB,Default Response Set,Anonymous,,,,0,1/19/2017 16:05,1/19/2017 16:10,1,1,1,1,1,0,0,65.072,0,,"If there were no pencils in the machine then pulling the red lever would produce no pencils. If the red lever were broken, also no pencils would be forthcoming. If the red lever had not produced a pencil then the person wanting a pencil would try the black lever.",25.423,109.702,151.456,3,17,0,0,1,1,,1,1,,1,50,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3KB1hvLDCYihnWq,Default Response Set,Anonymous,,,,0,1/19/2017 16:05,1/19/2017 16:10,1,1,1,1,1,2.302,7.405,47.332,3,"Professor Smith could have been told that students often need pencils from the machine to take tests, and to give them priority for the pencils. Alternatively, Professor Smith should have brought his own pencil. If Smith had not take a pencil, the student with desperate need for it would have been able to get a pencil for a test.",,1.409,1.409,177.966,1,18,0,60,1,1,,1,1,,1,26,2,,1,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_pn5iJS7989O3meJ,Default Response Set,Anonymous,,,,0,1/19/2017 16:05,1/19/2017 16:11,1,1,1,1,1,1.95,8.642,60.245,2,,"If the red lever had not produced a pencil, they could have then tried to pull the red lever a second time or by pulling the black lever.  If they were unable to produce the pencil then the professor or administrative assistant would not have a pencil.",26.835,122.59,189.224,4,17,0,80,1,1,,1,1,,1,38,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1K3CrVAtgwctuBK,Default Response Set,Anonymous,,,,0,1/19/2017 16:08,1/19/2017 16:11,1,1,1,1,1,0,0,46.563,0,"If that had both not pulled the lever at the same time, and just waited then the issue would be better. If they would have went separately, then the professors would both have a pencil as well as the student who came behind them.",,8.263,8.263,77.695,1,18,0,26,1,1,,1,1,,2,21,2,,,,1,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_AzaNgTKN5WELJp7,Default Response Set,Anonymous,,,,0,1/19/2017 16:07,1/19/2017 16:11,1,1,1,1,1,7.922,7.922,70.578,1,Both professors could have shared the pencil. Someone can still use the broken pencils.,,18.815,18.815,73.816,1,18,10,50,1,1,,1,,,2,30,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_eyOBGl4PJ1VUp21,Default Response Set,Anonymous,,,,0,1/19/2017 16:10,1/19/2017 16:12,1,1,1,1,1,1.814,2.559,2.747,2,He could have not pulled a lever and the student would have got the pencil they desperately needed.,,0.953,26.136,47.018,4,19,0,0,1,1,,1,1,,1,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1LFplZwLvxWZKzb,Default Response Set,Anonymous,,,,0,1/19/2017 16:10,1/19/2017 16:12,1,1,1,1,1,0,0,39.124,0,,The red lever could have dispensed both an eraser and a pencil had it malfunctioned. This would have led to neither Professor Smith nor the student receiving pencils.,1.108,41.968,46.701,3,16,2,6,1,1,,1,1,,1,20,1,,,,1,1,1,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3j7lktmz5Qz2cOD,Default Response Set,Anonymous,,,,0,1/19/2017 16:07,1/19/2017 16:13,1,1,1,1,1,0,0,109.759,0,,"If the red lever had not worked, then the person trying it might have tried the white one instead, just to see what happened. Then he MAY or MAY NOT have received a pencil, because evidently sometimes they are broken when the white lever is used.",27.784,27.784,122.842,1,17,0,0,1,1,,1,1,,1,42,1,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_a2XuYUuEbHFFQk1,Default Response Set,Anonymous,,,,0,1/19/2017 16:07,1/19/2017 16:13,1,1,1,1,1,0,0,217.088,0,,if the red lever would have not produced a pencil i would have tried the black lever,1.669,1.669,41.409,1,17,5,0,1,1,,1,1,,2,31,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2aF70nlC81oeByI,Default Response Set,Anonymous,,,,0,1/19/2017 16:12,1/19/2017 16:15,1,1,1,1,1,0,0,55.366,0,"Professor Smith could use a small amount of approved university funds to purchase pencils for his department, which would have resulted in there being pencils for students, who are the ones who ultimately need them.",,15.732,15.732,64.573,1,19,4,100,1,1,,1,1,,1,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3MGcIYLOh3gyUNs,Default Response Set,Anonymous,,,,0,1/19/2017 16:07,1/19/2017 16:17,1,1,1,1,1,0,0,112.3,0,,If the red lever would not have worked then maybe the student would have gotten a pencil. Provided the student only needed a pencil and not an eraser also. Because the white lever is also broken.,25.733,268.549,309.008,12,17,98,66,1,,1,,1,,2,38,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_PXwzwpm5veGlCpP,Default Response Set,Anonymous,,,,0,1/19/2017 16:13,1/19/2017 16:17,1,1,1,1,1,0,0,41.155,0,"The professor might not have taken a pencil if the department provided faculty with pencils, rather than have them use the machine. If he hadn't taken a pencil, the student might have gotten the pencil.",,25.909,25.909,98.744,1,18,0,0,1,1,,1,1,,2,37,2,,,,,,1,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3kbqyVFHZRPB2Lo,Default Response Set,Anonymous,,,,0,1/19/2017 16:13,1/19/2017 16:17,1,1,1,1,1,0,0,34.105,0,"Regardless if he did not know that the level was broken, this wouldn't of been expected. I could say that things would be different but ultimately this was to  happen. i think we spend too much time on what could've would've should've. It doesn't progress the future, it just distracts us from what's really going on in the present moment. ",,1.753,70.784,113.829,6,17,1,1,,,1,,,1,2,24,,,,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1kHTVezAsTp3d9j,Default Response Set,Anonymous,,,,0,1/19/2017 16:14,1/19/2017 16:18,1,1,1,1,1,0,0,113.085,0,"First come, first served so Professor Smith had every right to take the pencil. The student should not rely on the machine to be fully stocked, although had Professor Smith not taken a pencil the student would have taken her exam.",,13.369,13.369,72.512,1,18,10,11,1,1,,1,1,,2,49,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_AzzqofdAClQWjjr,Default Response Set,Anonymous,,,,0,1/19/2017 16:14,1/19/2017 16:19,1,1,1,1,1,0,0,69.574,0,,"If the red lever had not produced a pencil, the student who required one would most likely then have one to use. Which, in turn would have allowed them to continue on with whatever task they had been intending to do. The opposite is true for the teacher.",17.648,17.648,96.76,1,18,0,0,1,1,,1,1,,1,34,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_29nwLcmMZWpmGnk,Default Response Set,Anonymous,,,,0,1/19/2017 16:15,1/19/2017 16:19,1,1,1,1,1,0,0,57.725,0,,"I don't see any other way that things could have gone differently. Both the red lever and the black lever do not malfunction and they produce pencils. If the red lever did not function properly, the black lever would have been used to produce a pencil. In any case, the student would have not been able to get a pencil because the red and black levers were working fine for the professor and the assistant. ",17.124,130.695,134.963,3,16,0,50,1,1,,1,1,,1,26,2,,1,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1MYhYFjJwh2p9KK,Default Response Set,Anonymous,,,,0,1/19/2017 16:18,1/19/2017 16:21,1,1,1,1,1,0,0,50.477,0,"If Professor Smith did not take the last pencil, the student who pays to attend the school would have a pencil for her class. ",,12.016,56.958,61.355,6,18,0,100,1,1,,1,1,,2,26,,,,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_CgkiIy2fPs37YvD,Default Response Set,Anonymous,,,,0,1/19/2017 16:21,1/19/2017 16:25,1,1,1,1,1,0,0,75.071,0,,"There could be a malfunction in the vending machine that prevents it from being able to dispense pencils. If this had happened, the professor would not have been able to get a pencil when he pulled the red lever. If the student had arrived later and pulled a different lever for a pencil, they would have gotten the pencil they needed.",1.211,1.211,76.077,1,18,2,61,1,1,,1,1,,1,29,2,,1,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3JvZRWRbqymRGrF,Default Response Set,Anonymous,,,,0,1/19/2017 16:19,1/19/2017 16:26,1,1,1,1,1,1.143,194.965,228.827,9," The Professor could have provided his own writing utensil. He should have come prepared so the student had access for the test. Had he not taken a pencil, it would have been an extra for a student in the machine. ",,1.373,99.47,103.04,7,18,0,52,1,1,,1,1,,2,31,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_yqKXUI440S3WIRH,Default Response Set,Anonymous,,,,0,1/19/2017 16:20,1/19/2017 16:26,1,1,1,1,1,0,0,101.507,0,,"It was stated that after the two professors pull the black and red levers, there was no more pencils in the machine. That means there was 1 pencil in each the black slot and red slot. If the first professor pulled the red lever first, there would be no more pencils in the red slot for the second professor if he'd pulled the red lever.",27.887,27.887,154.257,1,17,0,51,1,1,,1,1,,1,31,,,,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1rq7oxoUCgAxAcv,Default Response Set,Anonymous,,,,0,1/19/2017 16:24,1/19/2017 16:27,1,1,1,1,1,0,0,55.664,0,,"If the red lever had not produced a pencil, the other professor would simply wait for the black lever to be pressed by Professor Smith and then pull the black lever for himself--dispensing another pencil. ",11.071,11.071,58.491,1,16,90,0,1,1,,1,1,,1,24,2,,1,,,,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_32RCeqrORQ9Pv96,Default Response Set,Anonymous,,,,0,1/19/2017 16:24,1/19/2017 16:27,1,1,1,1,1,0,0,45.536,0,,"Well, I suppose with both levers pulled at the same time, it could have prevent one pencil from falling out from the vending machine for either of the levers. If the red lever didn't produce a pencil, the admin assistant would've been screwed.",30.927,86.108,86.721,2,17,0,,1,1,,1,1,,1,27,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3oAQ3P3e3JcIjo6,Default Response Set,Anonymous,,,,0,1/19/2017 16:23,1/19/2017 16:28,1,1,1,1,1,0,0,57.668,0,,"If the red lever had not produced a pencil, then the person who pulled the red lever might then have pulled the black lever. I assume that then the very last pencil (the one the red lever failed to dispense) would come out. ",13.284,13.284,73.687,1,16,2,2,1,1,1,1,1,,2,49,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1OZDsgPA05oAbT1,Default Response Set,Anonymous,,,,0,1/19/2017 16:25,1/19/2017 16:29,1,1,1,1,1,0,0,69.085,0,Professor Smith could have shared a pencil with the assistant. This would leave a pencil for the student in need.,,12.504,12.504,53.134,1,19,0,71,1,1,,1,1,,1,40,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_27Uab3UqIBiUOBZ,Default Response Set,Anonymous,,,,0,1/19/2017 16:28,1/19/2017 16:29,1,1,1,1,1,0,0,1.439,0,,I would want to try and have the best possible outcome,0.833,1.224,10.913,2,17,39,36,1,,,,,1,1,,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2zkBYmjL9Z3hcpV,Default Response Set,Anonymous,,,,0,1/19/2017 16:27,1/19/2017 16:30,1,1,1,1,1,1.386,1.386,59.938,1,The white lever could have malfunctioned and the new professor would have just assumed that they couldnt have one due to malfunction. The student who knew about the lever issues then would have pulled the correct lever and got a pencil,,2.466,17.042,66.633,2,17,1,1,,1,1,1,1,,1,32,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3D6Fv2DIAAwwTGP,Default Response Set,Anonymous,,,,0,1/19/2017 16:26,1/19/2017 16:30,1,1,1,1,1,0.766,67.664,70.509,34,,"If there was one less pencil, then the red lever wouldn't provide a pencil when it was pulled.  If the red lever was broken, it also wouldn't have functioned to produce a pencil.",1.869,79.847,116.558,26,17,0,46,1,1,,1,1,,1,33,1,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2A14hUIoC0Uvzdp,Default Response Set,Anonymous,,,,0,1/19/2017 16:25,1/19/2017 16:31,1,1,1,1,1,0,0,95.195,0,,The only thing I can think of is that having both levers be pulled at the same time could have caused a jam. I haven't used a vending machine in years but I've never seen one that would have worked properly if more than one lever was pulled at the same time.,8.911,8.911,128.566,1,17,0,50,1,1,,1,1,,2,63,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3qXcvHvtLHQ6Nq5,Default Response Set,Anonymous,,,,0,1/19/2017 16:28,1/19/2017 16:31,1,1,1,1,1,0,0,52.888,0,If Professor Smith would not of taken a pencil then there would of been one available for the student taking the test. He could of decided to use a pen instead therefor not needing to get one out of the vending machine. ,,12.666,12.666,96.348,1,17,0,9,1,1,,1,1,,2,38,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_bI3IDwu6j5aNeoh,Default Response Set,Anonymous,,,,0,1/19/2017 16:26,1/19/2017 16:31,1,1,1,1,1,2.025,2.29,41.726,2,"I believe that if  Smith were informed that the white lever within the vending machine was broken, he would have not taken a pencil seeing that there were only two pencils left, and would have probably inferred that there were only two pencils left because the the white lever had broken a few pencils. Given these circumstances, I think Smith would have left the pencil for a student in need, and in the scenario presented the student would have gotten a pencil if Smith had been informed of the malfunction.",,67.468,69.055,223.704,2,18,0,0,1,1,,1,1,,1,22,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2VL43NHCgrI5b2R,Default Response Set,Anonymous,,,,0,1/19/2017 16:28,1/19/2017 16:32,1,1,1,1,1,0,0,43.105,0,,"If the last pencil from the red level had already been given out, the lever would not have produced a pencil. If it hadn't produced a pencil, the professor probably would have tried the other levels. If they didn't work, he would probably just find a pencil elsewhere. The student would still be without a pencil.",20.772,20.772,83.032,1,16,0,100,1,1,,1,1,,2,21,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_WkhCAhebUXUfVy9,Default Response Set,Anonymous,,,,0,1/19/2017 16:26,1/19/2017 16:32,1,1,1,1,1,0,0,50.443,0,The professor could have brought his own pencil or use one of the ones he previously had. Really they have to just fix the white lever so it would quit breaking. If you hadn't taken the pencil then the girl taking the test would have had a pencil.,,33.543,87.125,100.903,6,18,0,0,1,1,,1,1,,2,33,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2z6hEQlHEP4RP59,Default Response Set,Anonymous,,,,0,1/19/2017 16:28,1/19/2017 16:33,1,1,1,1,1,0,0,67.935,0,"Had Professor Smith not taken the pencil, the student who desperately needed a pencil for a test would have gotten it. It seems like Professor Smith could have found a pencil elsewhere. ",,9.581,9.581,99.595,1,19,0,80,1,1,,1,1,,2,58,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_XzVya3GqTjjvryh,Default Response Set,Anonymous,,,,0,1/19/2017 16:29,1/19/2017 16:34,1,1,1,1,1,0,0,74.225,0,"If Professor Smith had not taken a pencil, the student would have gotten one.  Because Smith took a pencil, the student would have to to look elsewhere. ",,2.575,2.575,99.98,1,18,0,31,1,1,1,1,1,,2,51,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3lRKpVwtxt0UuFm,Default Response Set,Anonymous,,,,0,1/19/2017 16:31,1/19/2017 16:35,1,1,1,1,1,91.217,91.217,91.582,1,they could have put a sign on the machine stating --students only--,,1.255,10.684,40.003,2,18,72,60,1,1,1,1,1,,2,45,2,,,,1,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_31ZT03WbS751HqW,Default Response Set,Anonymous,,,,0,1/19/2017 16:31,1/19/2017 16:36,1,1,1,1,1,0,0,77.67,0,,"The red lever could have produced an eraser instead of a pencil. This might have happened since the machine was low on pencils, but apparently had plenty of erasers. It's not an unlikely scenario since the white lever malfunctioned and produced a pencil along with erasers.",28.833,85.326,88.602,2,16,0,0,1,1,,1,1,,2,26,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1gHoQaTQUCwP1bX,Default Response Set,Anonymous,,,,0,1/19/2017 16:34,1/19/2017 16:38,1,1,1,1,1,0,0,63.016,0,"If professor smith would not taken one of the pencils then there would have been enough for the students to use the supplies. Professor smith could have only goten an erasor or he could have just left the pensil for the next person, or he could have used his own pencils.",,16.501,16.501,69.226,1,17,20,6,1,,,1,,,1,26,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3FVUqpEO4IoVEHm,Default Response Set,Anonymous,,,,0,1/19/2017 16:34,1/19/2017 16:38,1,1,1,1,1,0,0,69.565,0,"if he hadnt taken a pencil from the machine there would have been one left in the machine for the student that came after him. Then the professor wouldnt have been able to have a pencil though, so he can share with the student",,2.103,2.103,96.216,1,17,1,1,1,1,,1,1,,1,49,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2zqfxcmMseM809p,Default Response Set,Anonymous,,,,0,1/19/2017 16:35,1/19/2017 16:39,1,1,1,1,1,4.006,9.815,70.687,2,"Prof Smith could have looked at the vending machine and seen there was only one pencil left.  Had he not taken the last pencil, the student who needed the pencil for a test would have had one to purchase.",,7.616,80.658,124.29,3,18,0,90,1,1,,1,1,,2,23,2,,,,,,1,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_W9kmZB4K1YgySAh,Default Response Set,Anonymous,,,,0,1/19/2017 16:35,1/19/2017 16:44,1,1,1,1,1,0,0,137.582,0,,The pulling of both the red and black handle could have caused the red lever to malfunction and no pencil would be produced. If the pencil hadn't come out for the teacher then when the student came to get a pencil there would have been one. ,21.192,21.192,131.481,1,16,50,50,1,1,,1,1,,2,43,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3g7NuFu8pliChPx,Default Response Set,Anonymous,,,,0,1/19/2017 16:45,1/19/2017 16:48,1,1,1,1,1,0,0,40.223,0,,"If the red lever had not produced a pencil then there still would have been a pencil in the machine for the last student who needed one. It is possible, of course, that the lever could have malfunctioned and broken that pencil for the last student though and she still would have been without one.",7.266,7.266,52.83,1,17,87,52,1,1,,1,1,,2,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3J7WRkWbyhZxl4p,Default Response Set,Anonymous,,,,0,1/19/2017 16:44,1/19/2017 16:50,1,1,1,1,1,0,0,75.836,0,,"The red lever could have jammed. If the red lever was jammed then it wouldn't move and wouldn't dispense a pencil. If the red lever wasn't jammed and it did actually dispense a pencil, the pencil could also get caught on something on its descent and therefore not be dispensed. The red lever could also simply be broken, so that when it is pulled nothing happens.",25.385,25.385,205.436,1,16,0,20,1,1,,1,,,1,32,1,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1eRTsbdNaOMpOgr,Default Response Set,Anonymous,,,,0,1/19/2017 16:34,1/19/2017 16:50,1,1,1,1,1,0,0,422.849,0,Professor smith would have tried to take a pencil from the vending machine but the lever malfunctions and he doesn't get a pencil. Instead he goes into a class and asks to borrow one. When the student goes to the machine they get the pencil they needed.,,21.076,21.076,119.577,1,19,11,76,1,1,,1,1,,2,28,2,,,,,1,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1hWk7zDYFPvS1Tr,Default Response Set,Anonymous,,,,0,1/19/2017 16:49,1/19/2017 16:51,1,1,1,1,1,0,0,35.645,0,,If the red lever hadnt produced a pencil he wouldnt have had one -- it wouldn't really matter because there were 3 people who needed pencils and only 2 pencils.  People should plan aheadand bring their own pencils,5.729,5.729,53.694,1,16,0,0,1,1,1,1,1,,2,28,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2di7bZpfcOMPjfJ,Default Response Set,Anonymous,,,,0,1/19/2017 16:49,1/19/2017 16:53,1,1,1,1,1,0,0,53.586,0,"Professor Smith could have already had extra pencils on him and only needed an eraser, if that would have happened he would have pulled the white lever that often malfunctions. Meaning he would get his eraser but it would break a pencil in the process so the student would still be left without one for her test.",,5.438,91.971,95.105,3,16,44,71,1,1,,1,1,,2,27,2,1,,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3gTsW0HkKUQCOVO,Default Response Set,Anonymous,,,,0,1/19/2017 16:52,1/19/2017 16:55,1,1,1,1,1,0,0,38.107,0,There would have been pencils for the students to take the test. He could have just borrowed a pencil from elsewhere.,,10.323,43.853,45.162,2,17,50,50,,1,,1,,,1,199,,,,,,,,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1FQy4U2eDWOdrKs,Default Response Set,Anonymous,,,,0,1/19/2017 16:53,1/19/2017 16:57,1,1,1,1,1,0,0,76.213,0,,They would have had to get their own pencils elsewhere.  It would have been an inconvenience and they may have been late for class or an exam.,3.102,3.102,73.061,1,17,0,89,1,1,,1,1,,2,38,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_3qU10XDMF9ZKYFi,Default Response Set,Anonymous,,,,0,1/19/2017 16:52,1/19/2017 16:57,1,1,1,1,1,0,0,75.303,0,"If Professor Smith wouldn't have taken a pencil, there would still be one left in the vending machine for the female student that, right after, went to try and get a pencil. She then wouldn't have ran into any ""serious problem""",,14.301,14.301,56.932,1,19,0,0,1,1,,1,1,,2,21,2,,1,,,1,1,,ProfManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_2bWbtPsjGPcMw3k,Default Response Set,Anonymous,,,,0,1/19/2017 16:52,1/19/2017 16:58,1,1,1,1,1,0,0,45.819,0,,"The red lever could have malfunctioned, causing them to not get a pencil at all. This could have provided the opportunity for the student who needed the pencil to actually receive one.",20.667,20.667,44.744,1,19,7,62,1,1,,1,1,,1,31,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_1lcPpI2QGLFnrye,Default Response Set,Anonymous,,,,0,1/19/2017 16:58,1/19/2017 17:01,1,1,1,1,1,42.137,47.976,49.227,17,,"I suppose he could have pulled the red level and instead of a pencil coming out, nothing would have happened. This could be because the machine got jammed.",3.362,14.848,72.619,23,17,0,0,1,1,,1,1,,2,23,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_0GPofjVGsH0RDIl,Default Response Set,Anonymous,,,,0,1/19/2017 17:03,1/19/2017 17:07,1,1,1,1,1,0,0,46.608,0,,"Even if the red lever had malfunctioned, the professor could have just pulled the black lever to get a pencil. So it doesn't really matter whether that lever worked or not, thus no matter what, there would have been no pencil for the student.",15.649,15.649,111.915,1,16,0,40,1,1,,1,1,,1,21,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
R_32PD74hZHmHcM5m,Default Response Set,Anonymous,,,,0,1/19/2017 17:02,1/19/2017 17:07,1,1,1,1,1,0,0,76.741,0,,"The professor wouldn't have gotten a pencil from the vending machine if it had malfunctioned in some way.  If a pencil was stuck, or if the lever broke or if a pencil was jammed in the delivery system or if maybe the pencil from the black and red lever jammed each other somehow.  The question is awkward to answer.",18.644,195.383,197.318,8,17,0,0,1,1,,1,1,,2,40,2,,,,,1,,,LeverManip|altTime|outcomeChange,Object_cause|Agent_cause,,,,
